"14893","浙江舟山普陀新兴药业有限公司","花园路街道花园东路2号","胡道亨","王军夫","蒋勤初","花园路街道花园东路2号","零售","中药材、中药饮片、医疗用毒性药品","330903","浙江省药品监督管理局","2012-06-25","2017-06-24"
"14894","宁波立华制药有限公司","武圣路松榆西里6号金百万底商","洪舟","洪舟","梁岩","武圣路松榆西里6号金百万底商","零售","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品、麻醉药品、精神药品、医疗用毒性药品","330203","浙江省药品监督管理局","2018-12-06","2020-11-18"
"14895","浙江长生鸟药业有限公司","百万庄大街41号华德商都B1楼","阮华君","阮华君","何清清","百万庄大街41号华德商都B1楼","零售","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品、蛋白同化制剂、肽类激素","330681","浙江省药品监督管理局","2015-06-16","2020-06-15"
"14896","浙江瑞博制药有限公司","顺义华联地下一层姑姑宴隔壁","许加君","徐明东","韦英慧","顺义华联地下一层姑姑宴隔壁","零售","处方药与非处方药:中药材、中药饮片(限品种)、中成药、化学药制剂、抗生素制剂、生化药品、生物制品、（以上均不包含冷藏冷冻药品）","331082","浙江省药品监督管理局","2018-02-13","2021-11-01"
"14897","浙江遂昌惠康药业有限公司","金鱼胡同12号","叶拥军","叶拥军","卜美媛","金鱼胡同12号","批发","中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品、体外诊断试剂、蛋白同化制剂、肽类激素","331123","浙江省药品监督管理局","2016-02-22","2020-12-31"
"14898","台州海辰药业有限公司","丰科路与五圈路交叉口东南角丰台万达广场4层","郑国定","姜礼进","赵敏蔚","丰科路与五圈路交叉口东南角丰台万达广场4层","零售","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品，(以上均不包含冷藏冷冻药品)","331082","浙江省药品监督管理局","2018-06-05","2020-11-19"
"14899","杭州李茗堂药业有限公司","祁家豁子家乐福北50米","李晓军","朱子银","陶仙鸿","祁家豁子家乐福北50米","零售","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素原料药及其制剂、生化药品、生物制品、麻醉药品、第一类精神药品、第二类精神药品、体外诊断试剂、蛋白同化制剂、肽类激素、医疗用毒性药品","330106","浙江省药品监督管理局","2016-01-05","2020-05-21"
"14900","浙江颐春堂药业有限公司","万盛北街万盛北里甲420号楼一层105室","王利通","王利通","周群英","万盛北街万盛北里甲420号楼一层105室","零售","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、生化药品、生物制品、麻醉药品、第一类精神药品、第二类精神药品、蛋白同化制剂、肽类激素、医疗用毒性药品","330881","浙江省药品监督管理局","2016-12-26","2020-12-30"
"14901","宁波市江南胶囊有限公司","方庄芳星园二区21号楼底商","潘春洋","潘春洋","李强","方庄芳星园二区21号楼底商","零售","中药材、中药饮片","330212","浙江省药品监督管理局","2018-05-30","2020-12-08"
"14902","宁海县药用胶囊厂","东三旗路亚运村车市对面","孙自兴","孙自兴","刘桂平","东三旗路亚运村车市对面","零售","中药材、中药饮片，(以上均不包含冷藏冷冻药品)","330226","浙江省药品监督管理局","2015-12-09","2020-12-08"
"14903","浙江德凡中药饮品有限公司","祁家豁子甲2号二层西侧","任旭华","任旭华","姜志刚","祁家豁子甲2号二层西侧","零售","中药材、中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品、蛋白同化制剂、肽类激素、医疗用毒性药品","330521","浙江省药品监督管理局","2017-07-24","2020-08-30"
"14904","绍兴海邦药业有限公司","豆各庄黄厂南里2号院富力又一城C区底商","石旭峰","杨爱爱","张秀莲","豆各庄黄厂南里2号院富力又一城C区底商","零售","中药饮片、中成药、化学药制剂、化学原料药、抗生素制剂、抗生素原料药、生化药品、生物制品","330624","浙江省药品监督管理局","2015-12-22","2020-12-21"
