"10063","慈溪市三北日亮食品店","91330483758069802E","刘日亮","慈云寺住邦2000二号楼湘彤美食城","浙江省宁波市慈溪市龙山镇施公山村官房漕路12号","食品销售经营者","预包装食品（含冷藏冷冻食品）销售;保健食品销售;","慈溪市市场监督管理局龙山分局","金百春沈建光","JY13302820124866","慈溪市市场监督管理局","胡建平","2017-03-14","2021-10-11"
"10064","平阳县萧江镇先镇小吃店","25240","陈先镇","北七家镇蓬莱苑1号楼","浙江省温州市平阳县萧江镇永乐路134号","餐饮服务经营者","热食类食品制售;","平阳县市场监督管理局萧江分局","黄可清朱小海","JY23303260126407","平阳县市场监督管理局","卢圣潘","2016-09-23","2021-09-22"
"10065","宁波市镇海区骆驼壹姐烘焙店","50874","戴春飞","魏善庄镇魏善庄镇政府西1000米","浙江省宁波市镇海区骆驼街道四选区兴业路1幢","餐饮服务经营者","预包装食品（含冷藏冷冻食品）销售;散装食品（含冷藏冷冻食品）销售;保健食品销售;糕点类食品制售（含裱花蛋糕）;普通类;","骆驼市场监督管理所","李建华，宋杰","JY23302110150105","宁波市镇海区市场监督管理局","潘益军","2018-11-22","2023-11-21"
"10066","常山县胡家淤食品店","913311225803666061","胡玉兴","鼎好大厦","浙江省衢州市常山县金川街道胡家淤村下淤87-1号","食品销售经营者","预包装食品（不含冷藏冷冻食品）销售;散装食品（不含冷藏冷冻食品）销售;","常山县市场监督管理局直属分局","戴向阳、陈光华","JY13308220108236","常山县市场监督管理局","陈用雅","2016-08-09","2021-08-08"
"10067","杭州萧山楼塔镇好又多超市卢象新加盟店","913303267450598596","卢象新","X024","浙江省杭州市萧山区楼塔镇洲口路","食品销售经营者","预包装食品（含冷藏冷冻食品）销售;散装食品（含冷藏冷冻食品）销售;","杭州市萧山区市场监督管理局戴村所","楼洪亮、王生聪","JY13301090112506","杭州市萧山区市场监督管理局","杨志芳","2016-04-18","2021-04-17"
"10068","温州市锦跃酒店有限公司","913309210852768066","张德挺","朝阳北路14号楼","浙江省温州市鹿城区双屿街道鹿城工业区星际路2号","餐饮服务经营者","预包装食品（含冷藏冷冻食品）销售;热食类食品制售;","鹿城区双屿市场监督管理所","厉陈忠孙建荣","JY23303020183213","温州市鹿城区市场监督管理局","金光南","2016-12-08","2021-12-07"
"10069","绍兴市上虞区崧厦镇中学","58862","马永庆","方庄南路方庄桥南侧","浙江省绍兴市上虞区崧厦镇环城路北","单位食堂","热食类食品制售;","绍兴市上虞区崧厦市场监督管理分局","王伟明赵荣祥","JY33306820133019","绍兴市上虞区市场监督管理局","叶彤","2016-11-22","2021-11-21"
"10070","嘉善县天凝镇小黄副食品商店","913305211470816859","黄志良","物流单","嘉善县天凝镇洪溪社区斜红路178号","食品销售经营者","预包装食品（不含冷藏冷冻食品）销售;散装食品（不含冷藏冷冻食品）销售;","嘉善县市场监督管理局天凝所","顾斌杰、李宇凯","JY13304210137191","嘉善县市场监督管理局","任雪华","2017-01-18","2022-01-17"
"10071","绍兴市柯桥区华舍绪琼调味品批发部","91330901666176336H","陈绪琼","金盏乡金盏嘉园B区3号楼020-6号","浙江省绍兴市柯桥区华舍街道浙江亚太粮食批发交易市场内","食品销售经营者","预包装食品（不含冷藏冷冻食品）销售;散装食品（不含冷藏冷冻食品）销售;","绍兴市柯桥区市场监督管理局","黄新康、陈栋哲","JY13306210120698","绍兴市柯桥区市场监督管理局","寿志平","2016-08-01","2021-07-31"
"10072","宁波高新区梅墟王味调味品商行","91330522687857675G","王朋兵","和敬路4号院20-5","浙江省宁波市高新区云杉路285弄129号","食品销售经营者","预包装食品（不含冷藏冷冻食品）销售;","宁波市市场监督管理局宁波国家高新区分局","徐宁宁王奇","JY13302860018709","宁波市市场监督管理局宁波国家高新区分局","徐小斌","2018-12-17","2023-12-16"
"10073","杭州余杭区良渚街道谢柳饭店","91330781782920679T","杭州余杭区良渚街道谢柳饭店","紫芳路盛金鞋业","浙江省杭州市余杭区33011000良渚街道勾庄村浅港头65号-1","餐饮服务经营者","预包装食品（不含冷藏冷冻食品）销售","余杭区市场监督管理局","王立中、孙荣华","JY23301100030057","余杭区市场监督管理局","楼红兵","2016-01-29","2021-01-28"
"10074","磐安县深泽松仙水果超市","913302816776932401","申屠松仙","兴丰南大街96号附近","浙江省金华市磐安县深泽乡深三区27号","食品销售经营者","预包装食品（含冷藏冷冻食品）销售;散装食品（不含冷藏冷冻食品）销售;","新城市场监督管理所","楼宾野；吕林松","JY13307270102942","磐安县市场监督管理局","李锋刚","2016-05-04","2021-05-03"
"10075","庆元县永康农家乐","34981","吴永康","高碑店c区","浙江省丽水市庆元县濛洲街道洋心村15-4号","餐饮服务经营者","热食类食品制售;","庆元县市场监督管理局餐饮监管科","吴维斌、叶敏","JY23311260101915","庆元县市场监督管理局","吴卫东","2016-05-05","2021-05-04"
"10076","永康市西城想三年超市","91330109571488169J","林迎","物流01号","浙江省金华市永康市城西新区王慈溪村梅岭路11号（永康市周伟门面厂东5-6间）","食品销售经营者","预包装食品（含冷藏冷冻食品）销售;","永康市市场监督管理局西城市场监管所","应梅格","JY13307840141570","永康市市场监督管理局","吕华忠","2016-08-30","2021-08-29"
"10077","程雪萍米粉","91330621307490243N","程雪萍","定福皇庄回民小学斜对面","浙江省衢州市开化县芹阳办事处临湖路113号","餐饮服务经营者","热食类食品制售;","开化县市场监督管理局","诸葛真、赖建江","JY23308240104004","开化县市场监督管理局","郑求斌","2016-05-31","2021-05-30"
"10078","平阳县苏立颖食品店","913304837549122172","苏立颖","力源里东恒时代一期北门东50米","浙江省温州市平阳县水头镇江山东路66号后半间","食品销售经营者","散装食品（不含冷藏冷冻食品）销售;","平阳县市场监督管理局水头分局","白植铭陈昌灵","JY13303260124242","平阳县市场监督管理局","卢孔绸","2016-09-12","2021-09-11"
"10079","绍兴市柯桥区柯桥鹅记面馆","91331121757077261M","章阿炎","次渠家和新天地商贸中心","浙江省绍兴市柯桥区柯桥街道浪琴湾公寓北区商业2幢123室","餐饮服务经营者","热食类食品制售;","绍兴市柯桥区市场监督管理局","何建道、陶张林","JY23306210109749","绍兴市柯桥区市场监督管理局","寿志平","2016-05-31","2021-05-30"
"10080","嘉兴亿隆贸易有限公司","913306817352731146","高忠良","回南北路28号","浙江省嘉兴市经济技术开发区银河路132号","食品销售经营者","预包装食品（含冷藏冷冻食品）销售;","城南市场监管所","黄浙闽、羊益","JY13304840140778","嘉兴市市场监督管理局","陆军","2019-02-14","2024-02-13"
"10081","东阳市巍山镇彩婷面馆","91330110143891330L","蔡福英","古北水镇沙岭81-2","浙江省金华市东阳市巍山镇巍山社区工人路96号","餐饮服务经营者","热食类食品制售;","东阳市市场监督管理局巍山分局","郑华陈平良","JY23307830149340","东阳市市场监督管理局","黄德勇","2017-01-11","2022-01-10"
"10082","温岭市大溪民得自选店","9133010971252139X1","袁香娟","管庄镇旺角","浙江省台州市温岭市大溪镇下洋张村安置新区第一排第二幢第六、七间","食品销售经营者","预包装食品（含冷藏冷冻食品）销售;","大溪市场监督管理分局","黄财用、洪鑫","JY13310810165461","温岭市市场监督管理局","王海斌","2016-11-21","2021-11-20"
"10083","余姚市奇萌酒庄","91330110715449768A","蒋萍","十里堡地铁站D西南口西150米","浙江省宁波市余姚市临山镇迎凤路53、55号","食品销售经营者","预包装食品（不含冷藏冷冻食品）销售;","余姚市市场监督管理局临山市场监管所","刘浩卢渭炜","JY13302810117204","余姚市市场监督管理局","蒋狄波","2016-11-02","2021-11-01"
"10084","诸暨市陶朱乐妍食品商店","91331002255660182F","潘丽艳","方庄南路","诸暨市陶朱街道联合路2号右侧第二间","食品销售经营者","预包装食品（含冷藏冷冻食品）销售;","诸暨市市场监督管理局陶朱分局","寿鉴、孙方沙","JY13306810109911","诸暨市市场监督管理局","郑建华","2016-04-26","2021-04-25"
"10085","杭州市文三教育集团文理小学","913303247976399432","钱金林","宝盛路宝盛里小区8号楼底商101号","浙江省杭州市西湖区三墩镇金地自在城求学里边","单位食堂","热食类食品制售;","杭州市西湖区市场监督管理局","袁法炳、王晓刚、卿小云","JY33301060144759","杭州市西湖区市场监督管理局","蒋潮","2016-12-16","2021-12-15"
"10086","丽水市莲都区樊记缙云烧饼店","92330523MA2F4DCY6X","樊武阳","七星路","浙江省丽水市莲都区灯塔小区56幢5号","餐饮服务经营者","热食类食品制售;","白云街道市场监督管理所","白云街道市场监督管理所","JY23311020133587","丽水市莲都区市场监督管理局","朱泽霞","2017-01-20","2022-01-19"
"10087","嘉善宾馆（普通合伙）","913305210656039100","董兴林","台湖镇外郎营村103号","浙江省嘉兴市嘉善县魏塘街道谈公北路1号","餐饮服务经营者","预包装食品（含冷藏冷冻食品）销售;散装食品（含冷藏冷冻食品）销售;热食类食品制售;冷食类食品制售;生食类食品制售;糕点类食品制售（含裱花蛋糕）;","嘉善县市场监督管理局魏塘分局","陈伟德徐震云","JY23304210129722","嘉善县市场监督管理局","任雪华","2018-05-12","2021-11-09"
"10088","金华八婺生物科技有限公司","22549","陈彩松","雕塑园南街8号","浙江省金华市婺城区汤溪镇溪东村115号","食品销售经营者","预包装食品（不含冷藏冷冻食品）销售;保健食品销售;","金华市市场监督管理局经济技术开发区分局汤溪市场监督管理所","蒋跃根高胜阳","JY13307090112097","金华市市场监督管理局","李可春","2016-12-07","2021-07-06"
"10089","义乌市木之食品店","91330381552880376T","张霞","西关大街30号","浙江省金华市义乌市后宅街道遗安二区26幢3单元","食品销售经营者","预包装食品（不含冷藏冷冻食品）销售;","义乌市后宅市场监督管理所","张顺凯、杨玮玮","JY13307820189230","义乌市市场监督管理局","叶云财","2016-09-20","2021-09-19"
"10090","慈溪市胜山薛氏牛味馆","91330304661716436M","薛振武","东升镇西三旗昌临801号院18-17、18-18、18-19、18-20、18-21、18-22、18-23、18-24室","浙江省宁波市慈溪市胜山镇胜山头村马潭南路82号","餐饮服务经营者","热食类食品制售;","胜山市场监管所","张志江徐旭立","JY23302820126376","慈溪市市场监督管理局","胡建平","2016-10-18","2021-10-17"
"10091","杭州富阳富春江商业城钰鑫百货商行","913303037829024549","吴永红","张郭庄17号","浙江省杭州市富阳区银湖街道龙浦街301号（富春江商业城）","食品销售经营者","预包装食品（不含冷藏冷冻食品）销售;散装食品（不含冷藏冷冻食品）销售;","杭州市富阳区市场监督管理局城东市场监管所","罗丹葛献东葛春根","JY13301830135937","杭州市富阳区市场监督管理局","钟群勇","2016-11-14","2021-11-13"
"10092","宁波市慈城金源旅游开发有限公司年糕馆","91330522570556430R","刘朝华","八里庄南里","浙江省宁波市江北区慈城镇中华路106号","餐饮服务经营者","预包装食品（含冷藏冷冻食品）销售;热食类食品制售;","慈城分局","凌红强、郑光甫","JY23302050159352","宁波市江北区市场监督管理局","任剑峰","2019-05-06","2024-05-05"
"10093","温州世纪星眼镜有限公司柳市分公司","91330723695285048C","郑沉洁","阳坊镇西贯市村北街路南临106号","浙江省温州市乐清市柳市镇柳青锦园5幢37号店面","食品销售经营者","保健食品销售;","乐清市市场监督管理局柳市分局","叶轲；冯聚","JY13303820113033","乐清市市场监督管理局","陈益飞","2016-07-29","2021-07-28"
"10094","建德市下涯镇黄店小吃店","913302266655664983","卢未新","北四环西路","浙江省杭州市建德市下涯镇之江路222号","餐饮服务经营者","热食类食品制售;","建德市市场监督管理局城东市场监督管理所","孙彦、储宝生","JY23301820125859","建德市市场监督管理局","楼凤琴","2016-12-29","2021-12-28"
"10095","丽水市阿管小炒店","91330481691279185R","龚其管","望京旺角购物广场负一层","浙江省丽水市开发区南明山街道凯震商贸物流城5幢1号","餐饮服务经营者","热食类食品制售;","丽水市市场监督管理局开发区分局","市场监督管理科","JY23311000115991","丽水市市场监督管理局","项文鹏","2019-01-16","2024-01-15"
"10096","宁波彩宝食品有限公司王隘路分公司","91330302738440344J","全良","回龙观新龙城公交站旁","浙江省宁波市鄞州区白鹤街道王隘路242号（1-19）","餐饮服务经营者","预包装食品（含冷藏冷冻食品）销售;散装食品（含冷藏冷冻食品）销售;糕点类食品制售（含裱花蛋糕）;普通类;","宁波市鄞州区市场监督管理局宁东市场监督管理所","孙一、屠金燕","JY23302120161396","宁波市鄞州区市场监督管理局","顾同盟","2017-02-07","2022-02-06"
"10097","台州市路桥金娟食品商行","91330106609136522M","何秀秀","南竹竿胡同2号","浙江省台州市路桥区峰江街道八份村6幢15-16号","食品销售经营者","预包装食品（不含冷藏冷冻食品）销售;散装食品（不含冷藏冷冻食品）销售;其他婴幼儿配方食品销售;","台州市路桥区市场监督管理局峰江市场监督管理所","王志文、罗佳芝","JY13310040109777","台州市路桥区市场监督管理局","徐杰君","2016-05-19","2021-05-18"
"10098","绍兴市滨海新城予希麻辣烫店","9133100373524353XK","蔡新颂","北苑路甲78号北卫家园16号","浙江省绍兴滨海新城沥海镇商业步行街内G122、G123、G124店铺","餐饮服务经营者","热食类食品制售;","绍兴市市场监督管理局滨海新城分局","徐路，冯刚","JY23306930103696","绍兴市市场监督管理局","滨海杨晓峰","2019-05-07","2024-05-06"
"10099","杭州福的食品有限公司","91331100148439191F","周文龙","东桥杆胡同与鼓楼西大街交叉口西南100米","浙江省杭州市西湖区西溪街道莫干山路493号杭州文二街农副产品综合市场包11号","食品销售经营者","预包装食品（含冷藏冷冻食品）销售;散装食品（含冷藏冷冻食品）销售;","西溪市场监督管理所","施小龙牛喆骆夏阳","JY13301060102972","杭州市西湖区市场监督管理局","蒋潮","2017-08-02","2021-03-31"
"10100","温州市瓯海区梧田亮晶晶幼儿园食堂","21082","彭守华","湖北小区32号楼","浙江省温州市瓯海区梧田街道慈湖北村乐园路2号","单位食堂","热食类食品制售;","梧田市场监督管理所","张伟、祝贺","JY33303040153308","温州市瓯海区市场监督管理局","任建武","2016-11-09","2021-11-08"
"10101","宁波杭州湾新区青隆宫小吃店","91330000704345955Y","马永成","慧华苑小区门面房","浙江省宁波市杭州湾新区金溪东路54号","餐饮服务经营者","保健食品销售;热食类食品制售;","食品药品监督管理科","胡恒庆　王哲","JY23302840119658","宁波市市场监督管理局杭州湾新区分局","陈宗军","2019-03-13","2024-03-12"
"10102","永嘉县东瓯显开副食品店","48267","林显开","高碑店北路甘露园19号院","浙江省温州市永嘉县东瓯街道五星工业区（浙江隆成阀门有限公司）","食品销售经营者","预包装食品（含冷藏冷冻食品）销售;","永嘉县市场监督管理局瓯北分局","潘修全陈煜","JY13303240118078","永嘉县市场监督管理局","邵展","2016-07-18","2021-07-17"
"10103","瑞安市中云副食品经营部","55089","黄文雷","南辛路153号","浙江省温州市瑞安市飞云街道垟西村","食品销售经营者","预包装食品（含冷藏冷冻食品）销售;散装食品（不含冷藏冷冻食品）销售;","瑞安市市场监督管理局飞云所","翁杨志、吕欣欣","JY13303810166178","瑞安市市场监督管理局","王宏伟","2016-07-15","2021-07-14"
"10104","温岭市城北暖心奶茶店","91330523699521247F","李拥军","乐园大街北京金运通大型轮胎翻修有限公司对面","浙江省台州市温岭市城北街道石粘路260号","餐饮服务经营者","热食类食品制售;普通类;","温岭市市场监督管理局","丁施施、毛菊秋","JY13310810149742","温岭市市场监督管理局","王海斌","2016-10-27","2021-08-25"
"10105","义乌市张智全食品店","91330621712529981A","张智全","双龙南里","浙江省金华市义乌市后宅街道西何居委会16幢一单元一楼（自主申报）","食品销售经营者","预包装食品（含冷藏冷冻食品）销售;","义乌市后宅市场监督管理所","蒋涛；陈兆可","JY13307820461739","义乌市市场监督管理局","叶云财","2019-03-20","2024-03-19"
